index,text,label
813,"a aparut recent o parte a lui george 2 la televizor, dar nu a putut sa ma priveasca pana la capat. doar groaznic! nici nu-mi amintesc complotul. tot ce stiu e ca george si ursula nu erau george si ursula din primul film, care era destul de rau. exista o multime de incurcaturi in jurul valorii de, dar directia si editare au fost atat de ratacitor si incurcat, a fost ca uitam outtakes sau sterse scene. avand vocea originala a lui ape in spatele maimutei, nu era suficient pentru a ma face sa ma incalzesc. george 2 este probabil cel mai rau succes pe care l-am vazut vreodata si asta spune ceva. jeez, din cauza regulii de 10 linii a lui imdb, trebuie sa continui sa scriu cand nu mai am ce sa mai spun despre aceasta continuare crapulastica facuta pentru televiziune. disney, atarna-ti capul in rusine.",0
814,"nu recomand
dupa cateva luni in care a fost folosit foarte putin s-a defectat.",0
815,"trebuie sa-ti placa filmele cu buget redus. aceasta vine complet cu efecte rele, recuzita si actiune proasta (foarte rau). in plus, de fiecare data cand vad mercedes mcnab (sora), tot ma gandesc ""fii atent! e un vamp! ""- pentru cei care il cunosc pe buffy / angel. un exemplu perfect de ceea ce se intampla atunci cand cineva cu gust prost si vrea sa risipeasca bani facand o miscare, putinul care a fost petrecut desigur. nu stiu daca imi pare mai rau pentru scriitorul filmului sau pentru producatorul care nu a recuperat bani. as spune ca e bine pentru copiii mici in simplitatea lor, dar nu stiu daca as vrea sa-i supun un copil ... 1/10 pentru ca asta e cel mai mic lucru pe care il va duce.",0
816,"nu credeam ca era posibil ca un film de comedie de groaza sa esueze atat de abis pe ambele fronturi ... foarte ingrozitor. faptul ca nu se ia in serios (de obicei, un lucru bun) lucreaza impotriva ei, in primul rand pentru ca actorii sunt atat de lemn, ca intr-adevar veti jura ca le citesc cartile cu cue. pe urma, desi ..... versiunea mst3k, ca intotdeauna, are cateva rade ....",0
817,"krom, stii cumva unde-as putea downloada domestic trailer-ul de la rise of the machines?
si inca ceva, pt. fanii matrix: nu transformati board-ul asta intr-un razboi terminator vs. matrix. n-are rost. you don't stand a chance.",0
818,"acest film este despre un politist (ching wan lau) care incearca sa prinda un hot super-inteligent (ekin cheng), care santajeaza o companie de asigurari condusa de un kelly lin. practic, oricare ar fi planurile pe care politistul o incearca, hotul le cunoaste in prealabil. acest film, acoperit de actori plini de farmec, frumoasa actrita de plumb si fotografii bune ale scenei din hong kong, nu are nici o substanta deloc. este tot flash, iar blitul devine repede plictisitor. mi-am pierdut toate interesele o treime din drumul in film si nu exista nici o calitate de rascumparare dupa aceea, cu exceptia cinematografiei, care arata bine. luati in considerare numai acest film, daca aveti posibilitatea sa faceti acest lucru gratuit. de asemenea, luati in considerare oprirea vizionarii filmului la 20 de minute in film, deoarece totul este acelasi pana la capat: boring. 6/10",0
819,"iata un mic film interesant, care ofera cu strictete expresia ""buget redus"" un nume oribil. profesorul nostru de fizica, care are aproximativ noua copii, creeaza un ser ciudat care provoaca ""reorganizarea moleculara"". elevii sunt ucisi fara speranta din coincidentele false ale sandwich-urilor submarine si ale consumabilelor scolare. suna ca o inviere a filmelor clasice b din anii '50, nu? nu! nu este un exemplu de distractie in tabara mare, care este modul, way de pe marcaj. o vitrina plina de farmec de sanii si buzunare ne da dorinta de placere, opunandu-se oroarei care ar fi trebuit sa aiba in primul rand 99,44% mai mult. in cel mai bun mod de divertisment de la baza barilului, ajutat de pinguini de sange rosu si de cadavre. filmele atroce ca aceasta ar face ca guru the mad monk (1970) sa fie catastrofala, munca unui genial inteligent care are o diploma de master in productia de film! este un automat ""f"", deci odihniti usor!",0
820,"acest film scade de la al patrulea la primul, fara a deranja cu al treilea sau al doilea, unelte de slefuire pana la linia de sampanie, b-film. conceptul de la inceput este cu usurinta partea cea mai buna si mai delicata a filmului. asta merita vazut. scena cu harlow in cada se intampla atat de repede, incat poate ti-ar lipsi. cu siguranta nu merita toate ballyhoo oferite de robert osborne in intro-ul tcm la aceasta confuzie proasta-mediocre. nu exista un adevarat conflict si toate personajele din aceasta presupusa societate se dovedeste a fi sfinti - mai ales caracterul de necrezut, al. ma intreb daca are un loc de munca pentru mine in cincinnati?",0
821,"acceptabil
singurul minus - un pic cam zgomotos pentru o combina frigorifica, functia active fresh blue light chiar isi face treaba",0
822,"nu merita
probleme cu microfonul din prima zi, bateriile se termina intr-o ora, iar boxa este foarte mica. in descriere ar fi bine sa puna si cm acesteia.
la pretul de 300 lei, nu recomand.",0
823,"am vazut si eu filmu dar nu la cinema,mie nu mi s-a parut deloc fain,doar efectele speciale le-am remarcat in mod deosebit in rest nu merita vazut doar pentru atat",0
824,"acum 4 ani mi-a placut acest film. m-as uita mereu si repede. dar acum ... nu stiu. de fapt, cred ca acest film ar fi fost grozav pentru mystery science theatre 3000. are o gramada de actori grei de comentat (macaulay culkin, christopher lloyd, patrick stewart, whoopi goldberg) si un complot destul de branzos. partea mea preferata este ca culkin sa isi ia motocicleta si ca el vine intr-o gasca si un membru al unei banda spune ""hey, tyler, unde te duci? de asemenea, priviti pentru linia clasica: ""aveti senzatie de degete?"" pe de alta parte, este mai bine decat ""fiul bun"".",0
825,"efecte de nota 10...................dar doar atat,...in rest e de toata jena.",0
826,"nemultumit
are o singura problema... de 4zile procentaju la baterie este de 98% si dupa aia se inchide telefonu. sant tare dezamagit",0
827,"tocmai am vazut acest film (in principal pentru ca brady corbet este in el) si trebuie sa spun ca nu m-am bucurat. <br /> <br /> bineinteles, grafica pe calculator a fost uimitoare, dar linia de poveste a avut nevoie de o mica atingere. de asemenea, cred ca acest film ar fi facut mult mai bine cu mai multe blesteme si sange, precum si daca ar fi evaluat pg-13. <br /> <br /> asta ar atrage cu siguranta mai multi oameni sa o vada -> adolescenti. ceea ce ar atrage, de asemenea, mai multi adolescenti (in special fetele adolescente), ar fi o inchidere mare a lui brady corbet pe afisul thunderbirds! <br /> <br /> chiar daca filmul a avut puncte de jos, l-am vazut si m-am gandit ca este bine!",0
828,"acest spectacol este unul dintre cele mai rele spectacole de toate timpul! absolut nici un gluma originala si intotdeauna intarzie un an. ca si in 2009, vor spune in cele din urma ceva despre luptele de vinatoare ale lui michael vick. toti membrii cast sunt oameni care au vrut sa fie pe snl, dar a trebuit sa mearga la cel mai mic din televizorul nebun, nebun. o ora de gluma reviste nebune care nu sunt amuzante pentru a incepe cu, spus de teribilul john stewart vrea sa albine . daca aveti vreo problema, spuneti-mi ca place sa aud opinia celor 3 persoane care urmaresc acest spectacol. omul de familie a pus-o bine ""osama bin laden se ascundea intr-un loc in care nimeni nu ar arata, turnatul televiziunii nebune. exista un motiv pentru care nimeni nu se uita la spectacol.",0
829,"vrei sa vezi filmul ""the gamers"" de dead gentlemen productions. acesta nu este filmul asta. acest film nu este amuzant. este o pierdere de timp. toate comentariile bune aici par a fi scrise de terti falsi (deghizati). oamenii care au facut acest film par sa incerce sa sintetizeze interesul fals. acest film nu este un mockumentary bine facut. comparatiile cu ""spinal tap"" sau christopher guest sunt insultatoare. filmul este atat de plin de spirit, incat nu-mi pot imagina pe cineva familiarizat cu subiectul care il gaseste amuzant. fiind capabil sa rada la tine este o calitate importanta, dar daca sunteti cei care sunt laudati in acest fel, ar trebui sa va urati sa va bucurati de ea. filmul nu este ofensator din cauza lui mare satira de subiecte tabu, ci din cauza banalitatii sale patetice constante.",0
830,"jean-claude van damme joaca fratii gemeni alex si ciad, ambii care sunt experti in artele martiale care se pregatesc sa-i ia pe mafioti responsabili de uciderea parintilor in acest actiuni goale cu arme martiale care nu au un complot care ar face o mai buna utilizare a gimmickului de a avea doi jean-claude van dammes. unele actiuni bune, dar acesta nu este cel mai bun din van damme.",0
831,"acesta trebuie sa fie unul dintre cele mai grave filme ale anilor '90. cand am vazut prietenii mei si am vizionat acest film (fiind publicul tinta vizat), ne-am asezat si am privit in prima jumatate de ora cu falcile noastre atingand podeaua cat de rau era cu adevarat. restul timp, oricine altcineva din teatru tocmai a inceput sa vorbeasca unul cu celalalt, lasand sau plangand, in general, in popcornul lor ca ei plateau de fapt bani pe care ei trebuiau sa lucreze pentru a privi aceasta scuza slaba pentru un film. ar fi trebuit sa arate ca o idee minunata pe hartie, insa pe film se pare ca nimeni din film nu are idee ce se intampla. crap actioneaza, costume de rahat. nu pot sa inteleg cat de embarasa este sa privesti. salveaza-ti o ora si un pic de viata .........",0
832,"sa intamplat cu assault on prescient 13 in 2005, sa intamplat cu the lost boys in 2008 si acum sa intamplat cu un alt clasic din wargames in anii '80 ...: (de ce, oh de ce, oh de ce hollywoodul nu va invata vreodata? numai ei ... ei nu pot fi remodata ... ei suge .... toata lumea ii urasc ....! <br /> <br /> cei care nu au vazut originalul 1983 versiunea cu matthew broderick & ally sheedy, du-te in chirie / cumpara-l acum .... hardware-ul poate sa arate datat, efectele speciale nu sunt noul mileniu, dar inca bate acest gunoaie in jos .... <br /> <br /> pentru cei dintre noi care au trait in anii '80 atunci cand hacking-ul a fost sexy, internetul a fost ceva misterios si discurile au venit ca o varietate de floppy de 8 "", acum avem acum intelepciunea de a evita acest film ca un razboi termonuclear! br /> <br /> niciodata nu a avut ""un joc frumos de sah"" parea mai buna optiune ....",0
833,"acest film trebuie sa fie cel mai mare gramada de aburire c vazut vreodata, ce mai pot spune decat bad, bad, bad, bad, bad, bad. nu este nimic de salvat acest ""film"" si ma rog sa nu mai vorbeasca niciodata despre realizarea unui sequel. daca va ganditi sa urmariti acest lucru, atunci ar trebui sa stiti ca povestea este aceea ca doi oameni de gunoi se tarasc in salvarea pamantului. filmele ca ""barbatii in negri"" au fost rupte in bucati si au fost reluate pentru a face aceasta ""comedie"", dar au esuat total. evitati acest film (salvati-va).",0
834,"a urmarit acest lucru pe dvd in limba originala, cu engleza subs. fie subtitrarea a fost foarte slaba, fie dialogul propriu-zis nu face prea multa poveste si nu da nastere nici unui caracter. exista destul de multe vedete hk in acest film, dar filmul nu are nevoie de prezenta lor pentru al face mai bine sau mai rau. e rau. scenele luminoase si colorate realizate in cg sunt atractive pentru culorile si stralucirea pura, dar pot deveni coplesitoare inainte de mult timp. daca altceva ma face sa ma gandesc la filmul unui copil, cu barajul lui non-stop de cg, sa luptem cu scene si sa comparam un complot. sunt sigur ca am inteles ce sa intamplat in film, dar intreaga livrare a povestirii a fost destul de proasta.",0
835,"plot: un cuplu amoros decide sa se angajeze intr-o masa extra-maritala intr-o masina stralucitoare. apoi, ei se blocheaza (literalmente) intr-o pozitie compromitatoare, in timp ce autovehiculul se rataceste in directia tarii, pana cand cuplul nefericit este salvat de autoritati. asta este. acesta este tot filmul. s-ar putea sa fi existat un dialog aici si acolo, dar nimic nu vine in minte. ar trebui sa fie evident pana acum ca acest film nu este doar inutil, ci chiar fizic dureros de urmarit. faptul ca a jucat doi dintre cei mai buni actori din regatul unit (dintre care unul este acum trist defunct) adauga doar la groaza. ian charleson a fost remarcabil in meritul oscar- castigand ""chariotul de foc"". sa-l amintim de acel rol si sa incercam din greu sa pretindem ca aceasta uraciune celuloidala nu sa intamplat niciodata.",0
836,"urmarirea mult mai buna a lui cleopatra jones din 1973 a avut actrita neagra statuie tamara dobson care se intoarce la rolul ei de semnatura ca agent chinez, extrem de dur, care a batut aici un inel de heroina din hong kong. polenizarea incrucisata a filmului de actiune bluxploitation si kung-fu b-film este distractiv la inceput, dar in cele din urma steaguri. finala de strigare se afla chiar in afara liniei de asamblare, iar dobson se pare ca este mai putin energica decat inainte (inca sexy, iar ea face o rotatie unica in dialogul ei cu stil comic, dar aceste imprejurimi s-ar putea sa fi fost prea mult de un lucru pentru ea - este jaded). stella stevens joaca aceasta vivacitate de data aceasta; ea este buna, dar nu se poate potrivi cu shelley winters in predecesorul sau. ** de la ****",0
837,"acest film este un crap complet! evitati aceasta risipa de celuloid cu orice pret, este rambling si incoerent. ma mandresc cu plumbing adancurile cinematografiei de la 70 de ani, de la salo la salon kitty. imi place sa fiu socat, dar am nevoie de o poveste coerenta. cu toate acestea, daca va uitati la cai, colegul dvs. va face sa va despartiti de acest film. cea mai trista parte a fost costumul de varcolac cu wang-ul functional. vreau sa spun ca este destul de greu sa stai pe aici, sa nu mai vorbim ca actoria este teribila si coloana sonora este dublata. va rog, stiu ca coperta este interesanta (ceea ce arata ca o mana de gorila care atinge fundul gol al unei femei), dar nu-ti pierde timpul sau banii, deoarece nu vei mai reveni.",0
838,"in ciuda unor momente in ploaie torentiala, intalnire cu un betiv, precum si un rau de organe cu un tigan si o maimuta si o sedere intr-un sanatoriu, aceasta comedie tacuta roscoe ""fatty"" arbuckle, cu sprijinul lui buster keaton si al st john este doar amuzant, desi exista o succesiune destul de amuzanta a lui arbuckle in flirturi de dragoste cu buster, care este ultimul in scenele ""intalni dragut"" mai ales ca este una dintre putinele ori in care vedem zambetul great stone face si rade in filme! de asemenea, multe scenarii par sa fi fost reduse, eventual, din cauza suprasolicitarii stocului de film. totusi, daca esti un arbuckle sau un complet al lui keaton, noapte buna, asistenta! este cu siguranta merita o privire.",0
839,"cu parere de rau o spun, dar e mare dezamagire!
t2 e genial, urmarea scartaie rau",0
840,"mihaiboghiu pe 19 ianuarie 2010 15:11
un film foarte plictisitor!!!!
ma asteptam sa vad un film interesant insa filmul s-a dovedit a fi cu mult sub asteptarile mele. a fost unul dintre cele mai plictisitoare filme pe care le-am vazut in ultimii ani. de ce? aceeasi ideea americana: armata, surogati, eroi, dragostea invinge. americanii au in fiecare film cate un erou care salveaza lumea chiar si de apocalipsa, de aceasta data salveaza si extraterestii. asa au procedat si in realitate: pe principiul ca ei sunt salvatorii lumii au intervenit in irak, incalcand nu numai niste drepturi ci si niste principii morale. dar sa trecem la film: grafica este foarte buna , fiind singurul motiv pentru care merita vazut filmul insa pentru asta trebuie sa faci un efort si sa ajungi la imax 3d. subiectul filmului, dupa cate am spus, este prea banal; aciunea este previzibila... daca ai vazut trailer-ul vei sti si cum se termina filmul. daca vreti sa vedeti acest film va... citeste
18
21
dark56 pe 19 ianuarie 2010 16:09
...............tu nu poti sa apreciezi un film bun dute la desenele animate ale tale
... vezi toate comentariile (11 comentarii) ...
robertsandu pe 1 august 2012 14:02
@claudiu-daniel-lugoj, nu, bovoro nu are dreptate. procedeele de realizarea a unui film intra neconditionat in criteriile care stabilesc valoarea acelui film. din punctul meu de vedere, este deplasat sa spui ca tehnica cgi este total neinteresanta, cand ea sta la baza a 90% din filmele mainstream de tip sci-fi create astazi. ben affleck de exemplu nu a acceptat sa regizeze man of steel pentru ca nu era pus la punct cu tehnica cgi. repet, poti sa fii de acord cu imaginile generate pe calculator sau nu, insa este cam absurd sa spui ca ele nu conteaza, cand toata lumea le foloseste la greu.",0
841,"acest film nu trebuie clasificat drept cinema. desi are acum peste 10 ani, nu ar fi trebuit niciodata sa obtina finantare si este o lovitura pe industria filmului australian, care produce acum astfel de filme stralucitoare precum ""the dish"" actorii nu poate actiona, muzica este .. sa fie blunt, nu muzica, povestea este complet inexistenta si este o lupta sa stai prin. nu uita acest film. este o pierdere totala a timpului tau.",0
842,"daca as fi realizat ca john wayne se afla in acest film, n-as fi vazut-o. este deceptia japonezilor, nefericita pentru hollywood si jenanta pentru orice persoana care gandeste. dar atunci, majoritatea filmelor lui john wayne sunt asa. hollywoodul in anii cincizeci inca credea ca toti in lume iubesc americanii atunci cand adevarul era (si inca este) oarecum diferit. filmul se ocupa de izolationismul japoniei din secolul al xix-lea. poate ca este vorba de hollywood care ar trebui sa fie izolat. pentru a-l pune cat mai succint posibil, acest film este ingrozitor de claxon jingoistic (un fel de fluture madama cu muzica proasta).",0
843,"ma pe mn m-a dezamagit. auzisem k raimi vroia sa faca filmu in 2 parti adica spiderman 3 si 4. rau k nu a facut asa. am auzit k se face un extended cut numit spiderman 3.1 sau 3.5. sper sa se faca,poate atunci ne vom schimba parerea",0
844,am doua cuvinte pentru acest film....jeg comercial,0
845,"am vazut acest film acum doua saptamani la ""festivalul des nouvelles imagini du japon"" din paris. desi nu ma asteptam prea mult la asta, trebuie sa spun ca am fost dezamagit la fel ca multi oameni din public ... daca as fi vrut sa rezuma cum m-am simtit, as spune ca am comparat-o cu princess mononoke si nausicaa de la inceput pana la sfarsit. bineinteles ca e prosteste. dar nu am putut sa o ajut. povestirile sunt destul de diferite, dar imaginile lumii sunt foarte asemanatoare. si din acest punct de vedere, ""un copac al palmei"" cu siguranta nu poate rezista comparatiei cu capodoperele lui miyazaki. chiar daca este destul de bun din punct de vedere tehnic, plictiseala ramane ... in cele din urma, lipsa totala de originalitate ma face sa-ti sfatuiesc sa nu ai grija sa o urmaresti. am evaluat-o 2 din 10 (un pic cam aspru, cred ca merita 3 sau 4)",0
846,"nemultumit
deci am luat aceasta jucarie pentru bebe ca sa ii pun cantecele cand se joaca sau pentru a adormi, dar din pacate volumul la minim se auzea destul de tare si inloc sa adoarma bebe mai rau se enerva.... poi bateria tinea cam jumate de ora si asta la volum minim, conexiunea prin bluetooth nu am reusit sa o fac efectiv nu se gasea pe niciun dispozitiv! pro nu stiu ce as putea spune, dat fiind faptul ca i-am facut returul!!!",0
847,"faith domergue (cunoscut mai bine sub numele de ""dr. ruth"" in this sound earth) este singurul motiv pentru a viziona acest film. povestea este foarte subtire, iar odata ce prietenii fortei aeriene se intorc in statele cu blestemul cobra, actiunea este doar un joc de asteptare. vedeti faith the snake woman si incercati sa va prefaceti ca restul nu se intampla.",0
848,"o animatie foarte frumoasa si colorata. cinefilii interesati de animatie sunt invitati sa se abtina de la ""avatar"" si sa vizioneze ""9"" sau ""corpse bride"".",0
849,"nu e bun deloc
am achizitionat acest ""minunat"" telefon de black friday si este un dezastru. am urmatoarele aplicatii: (fara niciun joc) facebook, whatsapp, viber, vodafone+ cele standard: youtube... etc. eate un dezastru, nu imi place cum se misca, ramane blocat cate 20 de secunde mai ales cand intru in browser. pacat ca nu il mai pot inapoia!
pentru: face poze ok si design ok.
contra: tot!!!
p. s. abia am putut scrie!!!",0
850,"la inceput am fost convins ca acesta a fost un film facut pentru televiziune care nu era demn de primavara. dar, dupa cateva minute de veneratie uimita, mi-am dat seama ca a existat cel putin o valoare comica in cascadorii de top si c-filmul care actiona. acest film ar fi devenit unul daca sotia mea si cu mine n-ar fi ras atat de tare pe masura ce am vazut-o cu mirare ca actorii puteau sa pastreze o fata dreapta. a fost ca o versiune spion mai putin amuzanta a lui the big hit (am ras atat de mult incat am cumparat de fapt dvd-ul big hit) cu o actiune chiar mai rau. am fost dezamagiti de faptul ca nick a ales sa se casatoreasca cu elena, si nu cu jim, dupa toate imbratisarile si cele cinci. cateva rum si cocs va ajuta cu siguranta sa coboare mai usor.",0
851,"filmele de filmare sunt adesea vazute ca derivate, repetitive si sincer neoriginale. mi sa intamplat sa fiu un fan de film de groaza, dar acest film a fost doar atat de sarac, cuvintele nu ma pot lasa. scenariul este grav lipsit, complotul este ridicol, actionand uimitor de rau. doar un stinker, ca mi-am pierdut timpul din viata. acest lucru a avut toata valoarea de divertisment a unei secvente de cincisprezece la un film care a fost groaznic in primul rand. <br /> <br /> cine a infrumusit aceasta mizerie? mi-a placut numai doua lucruri in acest film. prima a fost masca ucigasului - ceea ce era frumos. a doua a fost afinitatea australiana cu profanitate umora. salveaza-te si evita mizeria asta groaznica.",0
852,"da frate e doar un film, sau vreti sa o luati pe urmele americanilor care in pana mea au inceput sa se vopseasca in albastru si sa isi planga in palme ca nu e decat un film, si vai ce urata e viata lor.....penal p e n a l. o fi bun sau megabun dar prea se exagereaza...",0
853,"doar gunoiul complet. sunt un mare fan al cuscilor, acesta fiind singurul motiv pentru care am vizionat acest film, dar singurul motiv pentru care pot vedea prezenta lor a fost reluarea, in totalitate si in profunzime mai putina calitate, a rolurilor lor exacte de la grosse point blanc. in afara de aceasta, rolul filmei ca o satira politica nu reuseste, in mod ciudat, ca fiind prea evident, chiar si pentru cei mai moronici acolo, pentru a servi vreunui scop. si sa-l factureze ca o satira satirica ar fi chiar insulta chiar si pentru cimpanzeii. imitatia este, aparent, cea mai inalta forma de lingusire, dar vazand ca si cum acest lucru nu este nimic langa grosse point blanc si in aceiasi liga pe care o intalniti cu spartanii in privinta satirei politice, va permite sa plecati suficient de bine singuri si sa lasati aceasta se estompeaza in obscuritatea pe care o merita absolut.",0
854,"jimmy dean nu ar fi putut fi mai ciudat sau absurd de greu. isteric daca este privit prin ochii lui mystery science theatre 3000, pe care il descriu drept 10. vreau sa zic ca vederea acestui porc obez, porumb alimentat de porumb, care arunca in jurul maltei, ar trebui sa fie suficient pentru a va trimite la varsare, daca faceti asta departe de film. aceasta farsa urata, isterica ar trebui sa fie plasata cu ""booty call"", ""pumpkinhead"", ""swarm"" si ""smurfs go to bangladesh"". un film de acest gen dovedeste ca, uneori, actorii, scriitorii, producatorii, etc. isi iau ipoteca in spatele casei sau se patrund in pietre pana la nebunie. se pune problema ""cine a fost atat de prost sa finanteze o astfel de balena?"" dar, atunci, a avut o judecata buna si ""judecatoria finala"" nu a fost niciodata, atunci nu am avea vocea delicioasa in ""mystery science theatre 3000""!",0
855,"acesta este unul dintre cele mai grave filme pe care le-am vazut de multa vreme. nu doar povestea, dar actul este socant rau. dialogul suna ca cineva care citeste stirile. acest lucru este evaluat ca comedie / drama / romantism, nu este din acele lucruri! e o mica actiune, asta-i tot. nu ai nicio comedie si drama deloc. daca te-ai dus la cinema pentru a vedea asta imi pare rau pentru tine. n-as recomanda deloc. destul de mult altceva pe care alegeti sa il priviti va fi mai bine. acesta este cam un film de actiune / criminalitate. scenele de actiune au fost supuse, iar povestea crimei a fost foarte previzibila. daca nu esti cu adevarat interesat de o poveste buna sau de o aventura buna. si pur si simplu doriti sa va uitati la un film ""strain"" pentru apelul de a fi strain. atunci ar putea fi pentru tine.",0
856,"bazandu-se pe una din cartile lui gabriel marquez si ar putea fi o literatura stralucitoare, aceasta adaptare cinematografica este cu adevarat sumbra deoarece este mai mult ca lupta impotriva somnului, decat sa se bucure de unele delicii cinematografice. povestea se refera la un cuplu vechi al carui fiu a murit si a trait o viata puternic dominata de saracie si in care personajul principal este un cocos care, speram, intr-o zi aduce niste bani pentru o batalie de cap cocktail. nu am nici o dispozitie sa arunc mai multe cuvinte pe aceasta piesa pretentioasa inutila, poate ca puteti vedea pe salma hayek aici, dar stati 90 de minute in fata ecranului dvs. doar pentru asta? nu, multumesc.....",0
857,"evident ca o multime de oameni chiar imi place acest lucru, dar mi-am dat seama ca infantilising si rau intentionat de ofensator, salvat de uitare de jane russell si cateva numere muzicale memorabile, mai ales deschizatorul (dar exista o scadere marcata in inventie mai tarziu). nu ma descurc cu monroe - ar trebui sa joace o blonda nemaipomenita, care nu este atat de prost, dar tocmai vine ca un prost. russell nu poate convinge prea mult cand pretinde ca nu a fost niciodata intr-o sala de gimnastica, dar este, altfel, minunata. barbatii sunt uimitor de neinteresanti, ca si complotul. in nici un caz atroceasca, dar atat de neclara incat, daca acesta este un clasic, dumnezeu sa ne ajute pe toti.",0
858,a trebuit sa-mi schimb punctul de vedere cu privire la cel mai rau film din lume care tocmai l-a vazut pe acesta. acest lucru este! <br /> <br /> nu face nici o greseala acest film este ingrozitor. <br /> <br /> iata o lista de motive: <br /> <br /> povestea fara speranta (in ciuda faptului ca se bazeaza pe poveste adevarata). dreptul de a actiona (ceea ce gandea judecatorul reinhold) castiguri incredibil de proaste. dialogul copiilor. continuitate inexistenta. lipsa atmosferei. <br /> <br /> obtineti imaginea? <br /> <br />,0
859,"fa-ti mintea. personal am gasit-o la fel de distractiva ca primirea unui robinet rotativ de la stevie wonder. fara vreo infractiune domnule wonder. poate ca este o comedie, dar tocmai am gasit-o proasta. nu exact primele doua alegeri pentru ingrijirea copiilor; wheeler (seann william scott) si danny (paul rudd), doi vanzatori de bauturi energice, pentru a evita inchisoarea, sunt instruiti sa-i instruiasca pe doi copii de la un centru de dezvoltare condus de gayle sweeny (jane lynch). unul dintre acestia este ronnie (bobb'e j. thompson), un elev de clasa a cincea, iar celalalt este augie (christopher mintz-plasse), un tanar bashful care se joaca intr-o lume medievala fantastica. wheeler si danny incearca cu disperare sa dea acuzatiilor lor o viziune inestimabila a vietii, a iubirii si a metalelor grele. lynch este hilar cu analogiile sale uscate. sustinatorii sunt:   elizabeth banks, ken jeongg, kerri kenney-silver, amanda righetti si david wain.",0
860,"dar acest film a fost un plictisitor. partea de istorie a fost buna, dar partea muzicala nu a fost. nici un cantec nu mi-a pasat si nici o coloana sonora care sa fie auzita. daca dulce iisus ""ar fi trebuit sa fie o amuzament comic, niciodata nu ar functiona. daca john adams ar fi trebuit sa fie neplacutul enervant, restul au incercat sa-l rastoarne in fiecare scena. hancock si jefferson au fost singurele personaje suporabile in intregul film. citatele istorice si dezbaterea despre sclavie in istoricul lor contextul a fost suficient de interesant, dar nu suficient pentru a depasi lipsa de muzica intr-un muzical. nu ar trebui sa bazaiti melodiile dupa un muzical, cu exceptia catorva zgomote, nimic altceva nu merita respiratia.",0
861,"anysya pe 20 februarie 2010 17:34
un film mediocru pt persoane mediocre, care nici nu inteleg si nici nu pot defini cuvinte ca: geniu, capodopera, fantastic..... nu mai folositi superlativele pt ati fi la ''moda'' cu prostia. j cameron a ''muncit'' 10, 14 ani pt a face un film de 3 ore, in care jigneste, bunul simt, bunul gust si inteligenta unora... care o mai au.
22
15
medicate pe 26 februarie 2010 17:30
sa inteleg ca esti doar o ""copchila"" ce nu intelege adevaratul sens al filmului !
... vezi toate comentariile (9 comentarii) ...
medicate pe 25 martie 2010 18:39
copil sarac cu duhul , interesanta expresie , ti-a sopti-o ( sa nu vorbesc urat ) mama ta la ureche? in primul rand niciodata nu am comentat aiurea , fara sa am un motiv, nu suport oamenii ce se rastesc aiurea asupra celor care au un cuvant pro film. emotii iluzorii , hmmm , stii ce inseamna iluzoriu , eu as spune ca nu , dute si cauta in dex.",0
862,"m-am gandit inainte de a incepe cu aceste filme ca ar putea fi unul bun, dar cand am inceput cu asta mi-am dat seama ca este foarte ingrozitor. ei au spus ca filmul este facut in afganistan, dar cred ca 95% din film este impuscat in india. puteti vedea masini fabricate in india. puteti vedea lars de baut bisleri (un brand indian de apa), hindi scrise pe drum, puteti vedea, de asemenea, temple in afganistan * hahah * sale foarte amuzant si multe alte lucruri care dovedeste nu sa impuscat in afganistan. cred ca nu ar trebui sa irosi timpul sau vizionand acest film .. deseu de timp pur .. mi-ar recomanda sa faci altceva in loc de a viziona acest film sau poate fi inima ar putea fi o idee mai buna, dar nu urmariti aceasta pierdere de timp",0
863,"cand am mers si am vazut acest film, am avut mari asteptari. dar eram atat de rau. acest film a fost exact ca orice alt film de groaza. este un virus, zombi etc. exact ca resident evil si multe, multe alte filme. dar diferenta cu acest film si alte filme este ca povestea este foarte saptamana. e actori rai si muzica plictisitoare. fotografia este ok, dar restul este o prostie totala. nu vedeti acest film ""de groaza"", mergeti sa vedeti inelul 2 sau orice alt film care are mult mai mult o poveste. sper ca vor inceta sa faca filme de groaza care au un virus si virusul se raspandeste si ii face pe oameni sa zombie. am vazut destul din asta. singurul lucru bun in film este cand stau la un acoperis si trag celebri, celebri infectati.",0
864,"in cazul in care legii lui sunt ucisi cu viciu de o banda de criminali, un tanar adjunct are obligatia de a-si escorta prietenul mut, fortat sa transmita rapul de la banda, la tucson, pentru judecare si in cele din urma sa se confrunte cu adevaratii ucigasi de-a lungul drumului . <br /> <br /> decoy este o adevarata momeala trimisa la magazinele video pentru a te atrage departe de filme mai bune! este ceva talc, ilogic, lent si, in cele din urma, foarte plictisitor. sunt cateva costume, seturi si fotografie bune, dar nimic altceva nu este bun despre acest proiect de vanitate de la scriitorul / regizorul / producatorul / starul justin kreinbrink, care se pare ca a avut prea multi bani pe maini. ei obisnuiau sa faca westernuri ca acestea, care erau sub o ora lunga. indrazniti-o de aproximativ jumatate din lungimea sa si ati putea avea ceva de urmarit.",0
